"Số phận những dự án công nghệ của Shark Bình","2025-10-07 12:11:00","Công nghệ","Hành trình công nghệ của ông Nguyễn Hòa Bình (Shark Bình) bắt đầu từ tiên phong thương mại điện tử năm 19 tuổi đến tâm điểm tranh cãi blockchain gần đây.","ThanhNien"
"Vỉa hè ở TP.HCM: Người mù, người đi xe lăn gặp 'chướng ngại vật' bốt điện, trụ đèn","2025-10-07 12:12:00","Cộng đồng","Trên vỉa hè nhiều tuyến đường ở TP.HCM, làn gạch nổi dành cho người mù được thiết kế để hỗ trợ di chuyển, nhưng thực tế lại bị bốt điện, trụ đèn và bảng hiệu chắn ngang.","ThanhNien"
"Lịch sử World Cup đang mời gọi những đội nào?","2025-10-07 12:14:00","Thể thao","Nhiều cái tên mới đã chính thức xuất hiện. Không loại trừ khả năng World Cup 2026 sẽ có đến gần chục tân binh - nhiều nhất trong lịch sử của giải đấu này. Đó là những đội bóng nào?","ThanhNien"
"AFC ‘câu giờ’ cho FAM tìm phương án pháp lý đấu trí FIFA","2025-10-07 12:16:00","Thế giới","Trong thông báo mới nhất (sáng 7.10), Tổng thư ký Liên đoàn Bóng đá châu Á (AFC), Seri Windsor Paul John cho rằng, cơ quan này đang chờ các hành động pháp lý từ FAM (của Malaysia).","ThanhNien"
"Hồ Văn Cường nói gì về việc trở lại với gameshow âm nhạc?","2025-10-07 12:20:00","Đời nghệ sĩ","Ở thời điểm hiện tại, Hồ Văn Cường tập trung nhiều hơn để hoàn thành việc học. Sau đó, nam ca sĩ 10X mong muốn góp mặt trong những chương trình phù hợp để phát triển bản thân.","ThanhNien"
"Hội nghị thượng đỉnh Doanh nghiệp Anh - Việt Nam đầu tiên tập trung chủ đề gì?","2025-10-07 12:25:00","Kinh tế","Hôm nay (7.10), tại TP.HCM, Hiệp hội Doanh nghiệp Anh tại Việt Nam (BritCham Việt Nam) phối hợp với Tổng lãnh sự quán Anh chính thức thông báo việc tổ chức Hội nghị thượng đỉnh Doanh nghiệp Anh quốc - Việt Nam 2025 đầu tiên.","ThanhNien"
"Hàu sữa có gì mà được mệnh danh là 'nhân sâm của biển'?","2025-10-07 12:31:00","Sức khỏe","Hàu sữa là loại hải sản được đánh giá cao về hàm lượng dinh dưỡng, đặc biệt là hàm lượng kẽm và protein.","ThanhNien"
"Bộ trưởng Malaysia: 'Báo cáo dài 19 trang có lập luận rất nghiêm trọng từ FIFA'","2025-10-07 12:50:00","Thế giới","Sau khi FIFA công bố bằng chứng cho thấy Liên đoàn Bóng đá Malaysia (FAM) nhập tịch lậu 7 cầu thủ, Bộ trưởng Thanh niên và Thể thao Malaysia Hannah Yeoh đã lên tiếng trước truyền thông nước này.","ThanhNien"
"Buộc cách ly khỏi trường học với học sinh xúc phạm nhà giáo, bạn học","2025-10-07 13:17:00","Giáo dục","Ngoài bị phạt tiền 5 - 10 triệu đồng, học sinh xúc phạm, xâm phạm thân thể giáo viên và học sinh khác có thể bị buộc cách ly tạm thời khỏi môi trường học tập, hoặc chuyển đến cơ sở chuyên biệt.","ThanhNien"
"NSƯT Kim Tuyến: Nếu được chọn lại, tôi không kết hôn","2025-10-07 13:21:00","Truyền hình","Kim Tuyến thẳng thắn cho biết việc kết hôn và ly hôn ở độ tuổi còn quá trẻ khiến cuộc sống của cô thời điểm đó khó khăn vì không nhận được sự hỗ trợ từ gia đình và chồng cũ.","ThanhNien"
"Động thái mới của Sony có thể khai tử cáp USB khỏi hộp điện thoại","2025-10-07 13:25:00","Công nghệ","Sony vừa trở thành nhà sản xuất đầu tiên xuất xưởng smartphone mà không kèm theo cáp sạc USB trong hộp.","ThanhNien"
"Trường cho học trực tuyến vì Hà Nội ngập lụt, sinh viên vẫn phát khóc","2025-10-07 13:29:00","Giáo dục","Nhiều sinh viên nhận được thông báo của nhà trường về việc chuyển sang học trực tuyến khi đang lóp ngóp trong ngập lụt trên đường tới trường.","ThanhNien"
"Những nghiên cứu đột phá vẫn chờ giải Nobel","2025-10-07 13:30:00","Thế giới","Giải Nobel là niềm mơ ước của mọi nhà khoa học trên toàn thế giới, và không thiếu những công trình nghiên cứu đang chờ được vinh danh.","ThanhNien"
"Điều gì xảy ra khi máy bay gặp mưa đá?","2025-10-07 13:50:00","Câu chuyện du lịch","Thông thường, các chuyến bay dựa vào dự báo thời tiết để né mưa đá nhưng có trường hợp máy bay đã bị hư hại nghiêm trọng khi không tránh được.","ThanhNien"
"Ca sĩ Phúc Anh mang dự án '54 dân tộc Việt Nam' đến làng phong ở Gia Lai","2025-10-07 14:05:00","Đời nghệ sĩ","Tiếp nối hành trình ý nghĩa của dự án âm nhạc 54 dân tộc Việt Nam, ca sĩ Phúc Anh cùng ê-kíp đã thực hiện chuyến công tác đặc biệt tại làng phong Plei Mun Mak ở tỉnh Gia Lai.","ThanhNien"
"Học trò 'cưng' của HLV Nguyễn Tuấn Kiệt tỏa sáng ở giải bóng chuyền quốc gia","2025-10-07 14:14:00","Các môn khác","CLB Ngân hàng Công thương do HLV Nguyễn Tuấn Kiệt dẫn dắt với sự tỏa sáng của Vi Thị Như Quỳnh giành chiến thắng quan trọng 3-0 trước đội Hưng Yên ở trận đấu mở màn giai đoạn 2 giải bóng chuyền vô địch quốc gia.","ThanhNien"
"Có gì trong suất ăn bán trú giá 14.000 và 17.000 đồng ở trường làng Quảng Trị?","2025-10-07 14:22:00","Giáo dục","Những ngày đầu năm học, trong khi nhiều suất ăn bán trú kém chất lượng đang gây bức xúc dư luận, thì ở 2 ngôi trường làng tại Quảng Trị vẫn duy trì những suất ăn bán trú 14.000 và 17.000 đồng mà vẫn đảm bảo chất lượng. Vậy trong các bữa ăn này có gì?","ThanhNien"
"Google Maps gặp sự cố khi chuyển dữ liệu Dòng thời gian","2025-10-07 14:33:00","Công nghệ","Nhiều người dùng Google Maps đang gặp phải sự cố khi cố gắng chuyển dữ liệu Dòng thời gian (Timeline) sang điện thoại.","ThanhNien"
"Sạc không dây có thực sự bào mòn pin iPhone?","2025-10-07 14:40:00","Thủ thuật","Đừng đổ lỗi cho sạc MagSafe làm chai pin iPhone, thủ phạm thực sự nằm ở nơi khác.","ThanhNien"
"Bóng đá Malaysia đang đi nước cờ sai, vẫn ‘cố đấm ăn xôi’: Gửi kháng cáo FIFA cụ thể ngày nào?","2025-10-07 14:46:00","Thế giới","Dù FIFA đã công bố tài liệu điều tra khẳng định 7 cầu thủ nhập tịch của Malaysia là không hợp lệ, Liên đoàn Bóng đá Malaysia (FAM) vẫn tiếp tục phủ nhận sai phạm và tuyên bố sẽ kháng cáo.","ThanhNien"
"Malaysia nín thở chờ án phạt, sân Gò Đậu 'hầm hập' cơn sốt vé đội tuyển Việt Nam","2025-10-07 14:52:00","Thể thao","Trong khi Malaysia quay cuồng trong scandal nhập tịch 'lậu', sáng 7.10, sân Gò Đậu nóng 'hầm hập' trước cơn sốt vé trận đội tuyển Việt Nam gặp Nepal.","ThanhNien"
"Nữ công nhân tính cách 'khó chiều', bị Ngọc Lan góp ý thẳng trên show hẹn hò","2025-10-07 15:08:00","Truyền hình","Tham gia chương trình 'Bạn muốn hẹn hò', người phụ nữ thẳng thắn cho biết bản thân có tính cách nóng nảy và khó tính trong sinh hoạt. MC Ngọc Lan liền góp ý, khuyên đàng gái nên thay đổi nếu muốn tìm được người đồng hành với mình.","ThanhNien"
"Taylor Swift tiết lộ lý do yêu Travis Kelce, bác tin 'giải nghệ' sau khi lấy chồng","2025-10-07 15:15:00","Đời nghệ sĩ","Trong cuộc phỏng vấn mới, Taylor Swift say sưa chia sẻ về cuộc tình đầy đam mê với Travis Kelce. Ngôi sao 36 tuổi cũng khẳng định không có chuyện cô sẽ từ bỏ âm nhạc sau khi kết hôn.","ThanhNien"
"Bác sĩ giảm 20 kg/năm, đảo ngược gan nhiễm mỡ gọi tên cà phê đen và trứng","2025-10-07 15:25:00","Sức khỏe","Một bác sĩ nổi tiếng đã giảm 20 kg trong một năm, đảo ngược tình trạng gan nhiễm mỡ mức độ nặng sau khi kiểm soát dinh dưỡng và tập luyện đều đặn.","ThanhNien"
"Hàng ngàn người dân, du khách dự Lễ hội Nghinh Ông Thắng Tam Vũng Tàu năm 2025","2025-10-07 15:32:00","Văn hóa","Lễ hội Nghinh Ông Thắng Tam Vũng Tàu năm 2025 là dịp để phường Vũng Tàu giới thiệu hình ảnh mảnh đất, con người địa phương, khẳng định thương hiệu du lịch sự kiện lễ hội gắn với chiến lược xây dựng của TP.HCM.","ThanhNien"
"Vụ thầy giáo hành hung đồng nghiệp: Nhà trường đề nghị công an vào cuộc","2025-10-07 15:37:00","Giáo dục","Nhà trường đề nghị Sở GD-ĐT và cơ quan công an vào cuộc, xử lý vụ một giáo viên bị đồng nghiệp tác động vật lý trước sự chứng kiến của nhiều học sinh tại một trường THPT ở Đắk Lắk.","ThanhNien"
"Hoàng tử William không tiếp nối di sản của cha khi lên ngôi?","2025-10-07 15:39:00","Văn hóa","Trong chương trình 'The Reluctant Traveler' phát sóng trên Apple TV+ gần đây, Hoàng tử William cho biết mình sẽ để lại dấu ấn riêng biệt trong vai trò một quân vương tương lai, thay vì nối tiếp di sản của Vua Charles.","ThanhNien"
"Google thua kiện, người dùng Android sắp được mua ứng dụng với giá rẻ hơn","2025-10-07 15:39:00","Công nghệ","Thua kiện Epic, Google buộc phải thay đổi và việc tải ứng dụng Android sắp rẻ hơn.","ThanhNien"
"Chung tay vì sức khỏe trẻ em Việt Nam","2025-10-07 15:45:00","Sức khỏe","Hội Bảo vệ quyền trẻ em Việt Nam phối hợp với Đoàn Thanh niên Bộ Y tế, Đoàn Thanh niên Bệnh viện Nhi Trung ương, Nhà thuốc Pharmacity, Công ty cổ phần MHD Pharma đã tổ chức chương trình ""Trung thu vui khỏe cho em"" nhằm mang Tết Trung thu ấm áp đến 350 trẻ em và người cao tuổi tại Trung tâm Phục hồi chức năng người khuyết tật Thụy An và Trung tâm Bảo trợ Xã hội số 1, Hà Nội.","ThanhNien"
"Sản phụ đẻ rơi tại nhà được bác sĩ kịp thời hỗ trợ","2025-10-07 15:54:00","Sức khỏe","Một bác sĩ của Bệnh viện đa khoa Thanh Vũ Medic Bạc Liêu vừa kịp thời giúp đỡ một sản phụ đẻ rơi tại nhà.","ThanhNien"
"Màn hình phụ trên Xiaomi 17 chỉ là 'trò lạ' hay tính năng đáng tiền?","2025-10-07 15:59:00","Công nghệ","Xiaomi gần đây đã chính thức giới thiệu dòng sản phẩm cao cấp mới tại Trung Quốc, bao gồm Xiaomi 17, 17 Pro và 17 Pro Max.","ThanhNien"
"Xổ số miền Nam ngày 7 tháng 10 - Kết quả xổ số hôm nay thứ ba","2025-10-07 16:00:00","Đời sống","Xem kết quả xổ số miền Nam ngày 7 tháng 10. Xổ số miền Bắc, xổ số miền Trung, xổ số điện toán trực tiếp nhanh hôm nay thứ ba ngày 7.10.2025.","ThanhNien"
"Nghệ sĩ Hồng Đào nói về 2 con gái, tiết lộ mong mỏi ở tuổi 63","2025-10-07 16:02:00","Đời nghệ sĩ","Ngoài những trải lòng về vai diễn mới trong 'Cục vàng của ngoại', nghệ sĩ Hồng Đào còn tiết lộ về cách tạo nên sự kết nối với 2 con gái là Vicky Phương Vân và Sophia Minh Châu.","ThanhNien"
"Lần đầu tiên TP.HCM bồi dưỡng đội dự tuyển học sinh giỏi quốc gia tại Vũng Tàu","2025-10-07 16:11:00","Giáo dục","Lần đầu tiên 480 học sinh được chọn vào đội dự tuyển kỳ thi chọn học sinh giỏi cấp quốc gia của TP.HCM sẽ có khoảng thời gian học tập, bồi dưỡng tại khu vực 3 (Bà Rịa-Vũng Tàu trước đây).","ThanhNien"
"Rơi trực thăng y tế trên cao tốc Mỹ, 3 người nguy kịch","2025-10-07 16:15:00","Thế giới","Một chiếc trực thăng y tế đã bị rơi trên tuyến đường cao tốc 50 đông đúc ở thành phố Sacramento, bang California (Mỹ), khiến 3 người trong tình trạng nguy kịch.","ThanhNien"
"Bê bối trộm xác được hiến tặng cho Đại học Harvard để bán ra chợ đen","2025-10-07 16:16:00","Thế giới","Tòa án Tối cao bang Massachusetts (Mỹ) vừa đưa ra phán quyết về vụ án cựu quản lý nhà xác Đại học Harvard có hành vi phân xác và bán các bộ phận cơ thể của người hiến xác.","ThanhNien"
"Đầu bếp Hồng Kông học chiên bánh cam đến… phồng tay để đãi khách Việt","2025-10-07 16:34:00","Chơi gì, ăn đâu, đi thế nào?","Trong khuôn khổ chương trình giao lưu văn hóa ẩm thực ""Ticket to Hong Kong"", đầu bếp trẻ Jay (Tan Jie Cheng, 32 tuổi) đến từ Hồng Kông đã mang đến một bữa tiệc dim sum đầy màu sắc, cùng món bánh cam Việt Nam phiên bản khổng lồ đặc biệt dành tặng thực khách Việt.","ThanhNien"
"Đội tuyển Việt Nam có cơ hội thăng hạng FIFA nhanh nhất thế giới, bỏ xa Malaysia, Indonesia: Tại sao?","2025-10-07 16:37:00","Thể thao","Nếu đánh bại Nepal ở cả 2 trận ngày 9.10 và 14.10 (vòng loại Asian Cup 2027), đồng thời được xử thắng Malaysia với tỷ số 3-0, đội tuyển Việt Nam sẽ thăng hạng FIFA ngoạn mục.","ThanhNien"
"Thu hồi toàn quốc 3 mỹ phẩm là hàng giả","2025-10-07 16:48:00","Sức khỏe","3 mỹ phẩm thuộc nhãn hàng Vinamake đã bị đình chỉ, thu hồi toàn quốc, sau khi Phòng Cảnh sát kinh tế Công an tỉnh Phú Thọ kết luận là hàng giả.","ThanhNien"
"Người Việt thích khách sạn phải có bữa sáng","2025-10-07 16:52:00","Câu chuyện du lịch","Trong bối cảnh du lịch ẩm thực đang trở thành xu hướng nổi bật tại châu Á, ngày càng nhiều du khách Việt ưu tiên lựa chọn khách sạn có phục vụ bữa sáng miễn phí và xem đây là yếu tố quan trọng trong việc lựa chọn điểm lưu trú.","ThanhNien"
"Nobel Vật lý 2025 trao cho 3 nhà khoa học tại Mỹ","2025-10-07 17:14:00","Thế giới","Giải Nobel Vật lý 2025 đã được trao cho 3 nhà khoa học tại Mỹ nhờ khám phá đối với hiện tượng xuyên hầm cơ học lượng tử vĩ mô và lượng tử hóa năng lượng trong mạch điện.","ThanhNien"
"Nhiều người bất ngờ trúng xổ số miền Nam ngày 7 tháng 10 đài Bến Tre","2025-10-07 17:15:00","Cộng đồng","Vừa có kết quả xổ số miền Nam ngày 7 tháng 10 chiều nay, nhiều người bất ngờ phát hiện trúng số. Đại lý lập tức chuyển khoản cho những vị khách may mắn.","ThanhNien"
"9 phường ở TP.HCM cúp nước từ tối nay đến ngày 10.10","2025-10-07 17:18:00","Cộng đồng","Từ tối nay 7.10 – 10.10, nhiều phường ở TP.HCM cúp nước để thực hiện công tác bảo dưỡng, bảo trì hệ thống đường ống nước.","ThanhNien"
"Giá phòng ở Brazil đắt đỏ, nhiều nước tính dự hội nghị khí hậu COP30 từ xa","2025-10-07 17:18:00","Thế giới","Hàng chục quốc gia vẫn chưa tìm được chỗ ở cho hội nghị khí hậu COP30 diễn ra vào tháng tới tại Brazil trong khi giá phòng tại thành phố đăng cai đang tăng phi mã.","ThanhNien"
"Tiết lộ của cựu Thủ tướng Merkel làm các nước Baltic, Ba Lan giận dữ","2025-10-07 17:22:00","Thế giới","Quan chức Ba Lan và các nước Baltic đã đáp trả gay gắt khi cựu Thủ tướng Đức Angela Merkel cho rằng Đông Âu chịu một phần trách nhiệm về chiến dịch của Nga tại Ukraine.","ThanhNien"
"TP.HCM: 16 trường thí điểm hạn chế học sinh sử dụng điện thoại, là những trường nào?","2025-10-07 17:31:00","Giáo dục","Sở GD-ĐT TP.HCM công bố danh sách 16 trường dự kiến sẽ thí điểm thực hiện hạn chế học sinh sử dụng điện thoại di động, thiết bị điện tử trong giờ ra chơi từ tháng 10.2025 đến hết học kỳ 1 năm học 2025-2026.","ThanhNien"
"Trường ĐH Cửu Long thêm 3 chương trình đào tạo đạt chuẩn kiểm định chất lượng","2025-10-07 17:40:00","Giáo dục","Trường ĐH Cửu Long vừa có thêm 3 chương trình đạt chuẩn kiểm định chất lượng gồm: dược học; công nghệ kỹ thuật điện - điện tử; quản trị dịch vụ du lịch và lữ hành.","ThanhNien"
"Phú Quốc sắp có show nghệ thuật 'bom tấn' đẳng cấp thế giới","2025-10-07 17:59:00","Tin tức - Sự kiện","Tập đoàn Sun Group vừa chính thức ký hợp tác chiến lược với H2O Events và LaserVision sau một thời gian cùng đồng hành kiến tạo những show diễn đẳng cấp thế giới trên khắp Việt Nam, hứa hẹn mùa du lịch cuối năm tại Phú Quốc sẽ bùng nổ nhất từ trước tới nay với phiên bản mới của Symphony of the Sea.","ThanhNien"
"Đại tá Nguyễn Thành Long: Văn hóa là sức mạnh mềm bảo vệ bình yên thủ đô","2025-10-07 18:25:00","Văn hóa","Phó giám đốc Công an Hà Nội Nguyễn Thành Long cho hay, lực lượng công an thủ đô luôn coi văn hóa là nền tảng tinh thần, là sức mạnh mềm bảo vệ sự bình yên của thủ đô.","ThanhNien"
"Đội tuyển Việt Nam bất ngờ tập kín, HLV Kim Sang-sik tính toán kỹ nhân sự đấu Nepal","2025-10-07 18:28:00","Thể thao","Một tín hiệu tích cực từ đợt tập trung lần này của đội tuyển VN khi lứa U.23 đang được 'cài cắm' thông minh bên cạnh các đàn anh dày dạn kinh nghiệm. HLV Kim Sang-sik không chỉ trao cơ hội mà còn tạo môi trường lý tưởng để các 'măng non' được rèn giũa và trưởng thành.","ThanhNien"
"Diễn viên Thiên An có bị cắt vai khỏi phim 'Cải mả' sau khi vướng ồn ào?","2025-10-07 18:37:00","Phim","Tại buổi ra mắt dự án phim điện ảnh 'Cải mả', đạo diễn Thắng Vũ có những phản hồi trước đồn đoán liệu diễn viên Thiên An có bị cắt vai khỏi dự án sau những lùm xùm đời tư.","ThanhNien"
"Bơi lội, đá bóng ở 'vịnh nước sâu' Mỹ Đình dưới mưa tầm tã","2025-10-07 18:48:00","Đời sống","Mưa lớn kéo dài cả buổi sáng và đầu giờ chiều khiến khu vực trước sân vận động Mỹ Đình ngập sâu. Nhiều trẻ nhỏ và cả người lớn đã bơi lội, đá bóng trong làn nước ngập.","ThanhNien"
"Mỹ muốn đại học giới hạn du học sinh ở mức 15%, bắt buộc thi đầu vào","2025-10-07 19:01:00","Giáo dục","Chính quyền Tổng thống Mỹ Donald Trump đang mời gọi một số trường đại học (ĐH) hàng đầu ký kết thỏa ước, cho biết nếu chấp nhận các yêu cầu sẽ được hưởng nhiều ưu đãi từ chính phủ liên bang.","ThanhNien"
"Chuyên gia bóng đá Malaysia: 'FAM không nên đưa ra kháng cáo phù phiếm'","2025-10-07 19:04:00","Thế giới","Theo chuyên gia bóng đá Malaysia, Pekan Ramli, FAM không nên lãng phí thời gian và tiền bạc vào việc kháng cáo, FIFA đưa ra quyết định dựa trên một cuộc điều tra kỹ lưỡng và đã có bằng chứng vững chắc.","ThanhNien"
"Thái Nguyên nhìn từ trên cao: Nước dâng cao bao vây trung tâm, người dân chạy lũ","2025-10-07 19:13:00","Cộng đồng","Bộ ảnh flycam của anh Lê Duy Khắc (38 tuổi, Thái Nguyên) ghi lại toàn cảnh nước lũ bao vây trung tâm tỉnh, nhiều tuyến đường ngập sâu, người dân hối hả chạy lũ trong mưa lớn.","ThanhNien"
"One UI 8.5 sẽ là bản cập nhật 'khủng' vượt ngoài mong đợi","2025-10-07 19:17:00","Công nghệ","Loạt tính năng 'bom tấn' từ Google sắp đổ bộ lên Galaxy S26 với bản cập nhật lớn mang tên One UI 8.5.","ThanhNien"
"Xiaomi 17T lộ diện, có thể ra mắt sớm hơn nửa năm?","2025-10-07 19:21:00","Công nghệ","Mẫu smartphone kế nhiệm Xiaomi 15T đã lộ diện với tên gọi và ngày ra mắt gây sốc.","ThanhNien"
"Kết quả xổ số Power 6/55 Vietlott tối 7.10, hơn 35 tỉ đồng chờ người trúng","2025-10-07 19:22:00","Cộng đồng","Tối 7.10, Vietlott thông báo kết quả quay số mở thưởng loại hình xổ số Power 6/55, tuy nhiên, lần này không ghi nhận người trúng Jackpot 1 và 2. Tiền cộng dồn của Jackpot 1 tăng lên 35 tỉ đồng.","ThanhNien"
"Hà Nội: Người dân ngán ngẩm vì con ngõ '8 ngày thì ngập 7'","2025-10-07 19:54:00","Đời sống","Vừa trải qua trận ngập kéo dài 6 ngày, người dân sinh sống trong ngõ 153/6 thuộc Tổ dân phố số 2 Miêu Nha (P.Xuân Phương, Hà Nội) chưa kịp dọn dẹp xong nhà cửa, thì nhiều nơi trong ngõ tiếp tục bị ngập nước sau cơn mưa sáng 7.10.","ThanhNien"
"Billiards: Tung sê-ri lớn, tay cơ Việt Nam thắng ấn tượng cao thủ người Mỹ","2025-10-07 20:19:00","Các môn khác","VĐV Việt Nam Nguyễn Văn Tài đã có màn ra quân với chiến thắng cực kỳ thuyết phục trước cơ thủ người Mỹ, tại vòng loại World Cup billiards Antwerp 2025 đang diễn ra tại Bỉ.","ThanhNien"
"Ngày nào cũng 1 ly nước chanh: Điều gì xảy ra cho tim, thận, não?","2025-10-07 20:49:00","Sức khỏe","Chanh chứa hàm lượng cao vitamin C, flavonoid, kali và chất xơ - những hợp chất có hoạt tính chống oxy hóa, chống viêm và tăng cường miễn dịch.","ThanhNien"
"Hội nghị ANSCI 2025: Cập nhật những tiến bộ trong khoa học thần kinh","2025-10-07 21:11:00","Sức khỏe","Vừa qua, tại Bệnh viện Đại học Y Dược TP.HCM diễn ra Hội nghị Khoa học Thần kinh ANSCI 2025 với chủ đề 'Các tiến bộ trong khoa học thần kinh và ứng dụng lâm sàng'.","ThanhNien"
"Cuộc sống của ca sĩ A Tuân sau đổ vỡ hôn nhân","2025-10-07 21:30:00","Đời nghệ sĩ","Sau biến cố hôn nhân, ca sĩ A Tuân tập trung phát triển sự nghiệp âm nhạc, mong muốn lan tỏa nguồn năng lượng tích cực đến khán giả.","ThanhNien"
"'Hậu duệ' 26 tuổi của nghệ sĩ Bình Tinh","2025-10-07 21:45:00","Văn hóa","Khán giả yêu mến đoàn cải lương tuồng cổ Huỳnh Long đều biết những vai diễn nổi tiếng của cố nghệ sĩ Chinh Nhân, cũng như việc ông từng đoạt huy chương vàng giải Trần Hữu Trang năm 1996. Hiện con trai ông cũng đang nối nghiệp cha và cô Út Bình Tinh.","ThanhNien"
"Thị trưởng vừa đắc cử bị đâm nguy kịch tại nhà ở Đức","2025-10-07 21:47:00","Thế giới","Thị trưởng mới đắc cử của thị trấn Herdecke, miền tây nước Đức, đã bị đâm trọng thương ngay tại nhà riêng ngày 7.10.","ThanhNien"
"Thực hiện sắp xếp, hoàn thiện hệ thống cơ sở giáo dục đại học vào năm 2035","2025-10-07 22:09:00","Giáo dục","Mục tiêu đến năm 2035, Việt Nam hoàn thiện hệ thống giáo dục đại học (ĐH). Trong đó, có thực hiện sắp xếp, hoàn thiện hệ thống cơ sở giáo dục ĐH theo phương án tại Quyết định số 452/QĐ-TTg ngày 27.2.2025.","ThanhNien"
"Nước lũ ở Thái Nguyên ngập đến cổ: 'Sợ quá, nước vẫn đang dâng'","2025-10-07 22:40:00","Cộng đồng","22 giờ ngày 7.10, người dân ở khu vực trung tâm tỉnh Thái Nguyên cho biết nước đã ngập thêm khoảng hơn 1 m so với buổi trưa, lội ngoài đường đã ngập đến cổ và còn có thể dâng thêm.","ThanhNien"
"‘Bóng đá Malaysia phải có chủ tịch mới, lập Ủy ban đặc biệt để trả lời FIFA’","2025-10-07 23:16:00","Thế giới","Chia sẻ trên kênh Astro, chuyên gia thể thao Malaysia và là cựu thành viên Ủy ban điều hành Liên đoàn bóng đá nước này (FAM), ông Dato' Christopher Raj, đã thúc giục FAM ngay lập tức tổ chức một cuộc bầu cử tìm chủ tịch mới để giải quyết cuộc khủng hoảng hiện tại.","ThanhNien"
"Ca sĩ Lynda Trang Đài không phủ nhận tội trộm cắp, chấp nhận chịu phạt","2025-10-07 23:17:00","Giải trí","Thông qua bản thỏa thuận 'Không chống lại cáo buộc' có thị thực chữ ký được đệ trình lên tòa vào ngày 6.10 (giờ địa phương), ca sĩ Lynda Trang Đài nhận tội trộm cắp tại Florida (Mỹ), chấp nhận án phạt có thể lên đến 1 năm tù và 1.000 USD tiền phạt.","ThanhNien"
"FAM lộ rõ mâu thuẫn trong bê bối nhập tịch, đã thiếu trung thực thế nào?","2025-10-08 00:00:00","Thế giới","Liên đoàn Bóng đá thế giới (FIFA) đã có những bằng chứng đanh thép về sai phạm của Liên đoàn Bóng đá Malaysia (FAM) trong quá trình nhập tịch cầu thủ.","ThanhNien"
"FAM lách luật như thế nào để làm hồ sơ giả cho tận 7 cầu thủ nhập tịch?","2025-10-08 00:00:00","Thể thao","FIFA tung ra bằng chứng cho thấy nhóm 7 cầu thủ Malaysia đã làm giả giấy tờ, để được nhập tịch, Liên đoàn Bóng đá thế giới cũng bác bỏ lập luận từ phía FAM, khi FAM cố tình cho rằng FIFA đã công nhận hồ sơ của những cầu thủ này.","ThanhNien"
"4 bài tập giúp giảm mỡ đùi cực kỳ hiệu quả","2025-10-08 00:07:00","Sức khỏe","Mỡ đùi là một trong những vùng khó giảm nhất trên cơ thể, đặc biệt với phụ nữ. Nguyên nhân chủ yếu do ít vận động, chế độ ăn nhiều đường bột, yếu tố di truyền khiến mỡ tập trung nhiều ở phần dưới cơ thể.","ThanhNien"
"Rốt cuộc nên ngủ có gối hay không gối, câu trả lời từ chuyên gia","2025-10-08 00:08:00","Sức khỏe","Ngủ với gối hay không tưởng là chuyện vặt nhưng lại có thể ảnh hưởng trực tiếp đến đau cổ, lưng, độ cứng khớp và hơn hết là sức khỏe cột sống lâu dài.","ThanhNien"
"Những loại rau củ bổ dưỡng hơn khi nấu chín","2025-10-08 00:09:00","Sức khỏe","Rau củ là nguồn thực phẩm không thể thiếu trong chế độ ăn hàng ngày, mang đến nhiều dưỡng chất giúp cơ thể khỏe mạnh, giảm nguy cơ mắc bệnh.","ThanhNien"
"Ngày mới với tin tức sức khỏe: Bác sĩ chỉ cách uống cà phê tốt hơn","2025-10-08 00:10:00","Sức khỏe","'Uống cà phê pha cùng dầu ô liu có thể giúp giảm viêm và ngăn ngừa nhiều bệnh mạn tính'. Hãy bắt đầu ngày mới với tin tức sức khỏe để xem thêm nội dung bài viết này!","ThanhNien"
"Tin tức đặc biệt trên báo in Thanh Niên 8.10.2025","2025-10-08 03:48:00","Đời sống","Tin tức Loạt dự án trọng điểm tăng tốc về đích, Thế giới ngầm tiền số ở VN, Nobel Vật lý 2025 vinh danh khám phá về lượng tử… là các thông tin bạn đọc có thể đón xem trên Báo Thanh Niên số ra ngày 8.10.2025.","ThanhNien"
"Bóng đá Malaysia mất uy tín trầm trọng, khủng hoảng chưa vội chấm dứt","2025-10-08 03:51:00","Thế giới","Sau khi Liên đoàn Bóng đá thế giới (FIFA) công bố kết luận điều tra và Liên đoàn Bóng đá Malaysia (FAM) tuyên bố sẽ kháng cáo đến cùng, giới chức Malaysia cũng như báo chí và người hâm mộ của Đông Nam Á đã phản ứng khá gay gắt với hành động cũng như tuyên bố của FAM.","ThanhNien"
"Đội tuyển Việt Nam mài sắc miếng đánh tấn công, quyết thắng đối thủ kém 62 bậc trên bảng xếp hạng","2025-10-08 03:57:00","Thể thao","Học trò HLV Kim Sang-sik đang tích cực tập luyện nhằm mài sắc miếng đánh tấn công, với mục tiêu giành 2 chiến thắng thuyết phục trước Nepal ở vòng loại Asian Cup 2027.","ThanhNien"
"Du lịch cần làm gì để cán đích 25 triệu lượt khách quốc tế ?","2025-10-08 04:00:00","Du lịch","Dù tăng trưởng mạnh mẽ, mục tiêu 25 triệu lượt khách quốc tế trong năm 2025 vẫn là thử thách không nhỏ cho ngành du lịch.","ThanhNien"
