id,Title,Date,Category,Description,Url
7c2cb29c6acb6057072b56e49ed29338,Nh&agrave; gi&aacute;o kh&ocirc;ng được trả tiền lương dạy th&ecirc;m qu&aacute; 200 tiết/năm học,2025-09-23T19:12:00,Giáo dục,"<a href=""https://thanhnien.vn/nha-giao-khong-duoc-tra-tien-luong-day-them-qua-200-tiet-nam-hoc-18525092318372302.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/23/giao-vien-1722936548230703585912-147-0-953-1290-crop-17586271338371511813754.jpg""></a> Bộ GD-ĐT quy định tổng số tiết dạy th&ecirc;m trong một năm học của mỗi nh&agrave; gi&aacute;o được t&iacute;nh để trả tiền lương dạy th&ecirc;m giờ l&agrave; kh&ocirc;ng qu&aacute; 200 tiết.",https://thanhnien.vn/nha-giao-khong-duoc-tra-tien-luong-day-them-qua-200-tiet-nam-hoc-18525092318372302.htm
d2d17773fb96cef2e1f60d16a23084e3,Trường ĐH Nam Cần Thơ tăng đầu tư cơ sở vật chất,2025-09-23T17:45:00,Giáo dục,"<a href=""https://thanhnien.vn/truong-dh-nam-can-tho-tang-dau-tu-co-so-vat-chat-185250923171448303.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/23/1-1758622238484812000920-231-0-1491-2016-crop-1758622376336769533157.jpg""></a> Trường ĐH Nam Cần Thơ c&oacute; cơ sở vật chất khang trang, hiện đại, quy tụ đ&ocirc;ng sinh vi&ecirc;n trong ngo&agrave;i nước học tập, nghi&ecirc;n cứu khoa học.",https://thanhnien.vn/truong-dh-nam-can-tho-tang-dau-tu-co-so-vat-chat-185250923171448303.htm
34177483211db44d12fb2e24f665616c,Cần tuyển 22.000 gi&aacute;o vi&ecirc;n để tiếng Anh th&agrave;nh ng&ocirc;n ngữ thứ hai,2025-09-23T16:42:00,Giáo dục,"<a href=""https://thanhnien.vn/can-tuyen-22000-giao-vien-de-tieng-anh-thanh-ngon-ngu-thu-hai-185250923161553805.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/23/z7038762862701d9fcdb58bcdeccf9c769241b21618e76-17586186548961302670430-34-0-478-710-crop-17586189023271043230835.jpg""></a> Bộ GD-ĐT cho biết, để tiếng Anh trở th&agrave;nh ng&ocirc;n ngữ thứ hai trong trường học, cần bổ sung khoảng 22.000 gi&aacute;o vi&ecirc;n, đồng thời bồi dưỡng &iacute;t nhất 200.000 gi&aacute;o vi&ecirc;n c&oacute; khả năng giảng dạy bằng tiếng Anh đến năm 2030.",https://thanhnien.vn/can-tuyen-22000-giao-vien-de-tieng-anh-thanh-ngon-ngu-thu-hai-185250923161553805.htm
725ec33852e6c7dbbd8515e25e3ae7e2,"Acecook Happy Scholarship 2025: Lan tỏa hạnh ph&uacute;c, chắp c&aacute;nh ước mơ cho học sinh, sinh vi&ecirc;n",2025-09-23T16:30:00,Giáo dục,"<a href=""https://thanhnien.vn/acecook-happy-scholarship-2025-lan-toa-hanh-phuc-chap-canh-uoc-mo-cho-hoc-sinh-sinh-vien-185250923153939809.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/23/thumb-1-17586165468981104331631-17586166507881968179056.jpg""></a> Với mong muốn đồng h&agrave;nh c&ugrave;ng sinh vi&ecirc;n Việt Nam tr&ecirc;n h&agrave;nh tr&igrave;nh học tập v&agrave; ph&aacute;t triển, C&ocirc;ng ty Cổ phần Acecook Việt Nam đ&atilde; tổ chức chương tr&igrave;nh học bổng &#039;Acecook Happy Scholarship 2025&#039;, hướng đến trao tặng những phần qu&agrave; &yacute; nghĩa cho c&aacute;c bạn học sinh, sinh vi&ecirc;n c&oacute; tinh thần vượt kh&oacute;, nỗ lực vươn l&ecirc;n trong học tập.",https://thanhnien.vn/acecook-happy-scholarship-2025-lan-toa-hanh-phuc-chap-canh-uoc-mo-cho-hoc-sinh-sinh-vien-185250923153939809.htm
94e391424c8b6f9ac9fb423dea2a8fb6,Hơn 10.000 ứng vi&ecirc;n thi tuyển gi&aacute;o vi&ecirc;n dạy tại TP.HCM,2025-09-23T16:19:00,Giáo dục,"<a href=""https://thanhnien.vn/hon-10000-ung-vien-thi-tuyen-giao-vien-day-tai-tphcm-185250923155600491.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/23/anh-ht-1758617376805923625546-84-0-1334-2000-crop-17586173824381498076490.jpg""></a> Ng&agrave;y 23.9, theo th&ocirc;ng tin từ Sở GD-ĐT TP.HCM, c&oacute; 10.175 ứng vi&ecirc;n đủ điều kiện trong số 10.562 hồ sơ x&eacute;t tuyển tham dự v&ograve;ng 2 quy tr&igrave;nh tuyển gi&aacute;o vi&ecirc;n năm 2025-2026.",https://thanhnien.vn/hon-10000-ung-vien-thi-tuyen-giao-vien-day-tai-tphcm-185250923155600491.htm
330412d2646bee57ce58c919873a24fe,ĐH Kinh tế TP.HCM muốn nhận trụ sở ng&agrave;n tỉ đồng ở BR-VT l&agrave;m cơ sở gi&aacute;o dục,2025-09-23T14:37:00,Giáo dục,"<a href=""https://thanhnien.vn/dh-kinh-te-tphcm-muon-nhan-tru-so-ngan-ti-dong-o-brvt-lam-co-so-giao-duc-185250923142628778.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/23/z7041405681448203bbdfe8100f7fb0dfce291749b0478-1758611045712769119721-0-57-1440-2361-crop-17586119732881688692471.jpg""></a> ĐH Kinh tế TP.HCM kiến nghị UBND TP.HCM giao Trung t&acirc;m H&agrave;nh ch&iacute;nh - Ch&iacute;nh trị tỉnh B&agrave; Rịa - Vũng T&agrave;u để l&agrave;m cơ sở gi&aacute;o dục.",https://thanhnien.vn/dh-kinh-te-tphcm-muon-nhan-tru-so-ngan-ti-dong-o-brvt-lam-co-so-giao-duc-185250923142628778.htm
6f562196fd811c2e7f67f6e5d1b3fb43,"T&ocirc;n nghi&ecirc;m trong gi&aacute;o dục: Kh&ocirc;ng thể t&aacute;ch rời văn h&oacute;a gia đ&igrave;nh, x&atilde; hội",2025-09-23T09:48:00,Giáo dục,"<a href=""https://thanhnien.vn/ton-nghiem-trong-giao-duc-khong-the-tach-roi-van-hoa-gia-dinh-185250923084425132.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/23/gia-dinh-1758594433564598996026-0-0-1600-2560-crop-1758595037924970026991.jpg""></a> Văn h&oacute;a học đường kh&ocirc;ng thể t&aacute;ch rời văn h&oacute;a gia đ&igrave;nh trong việc gi&aacute;o dục học sinh, g&igrave;n giữ sự t&ocirc;n nghi&ecirc;m trong gi&aacute;o dục bởi mối quan hệ mật thiết giữa nh&agrave; trường, gia đ&igrave;nh v&agrave; x&atilde; hội;  trong đ&oacute; gia đ&igrave;nh l&agrave; chiếc cầu nối tạo n&ecirc;n những điều tốt đẹp nhất d&agrave;nh cho c&aacute;c em.",https://thanhnien.vn/ton-nghiem-trong-giao-duc-khong-the-tach-roi-van-hoa-gia-dinh-185250923084425132.htm
25976c4f44359c26a2c8127cf1ce5cd5,"Nữ bếp trưởng U.60 trở lại giảng đường học nghề, nhận cơ hội sang Hungary học tập",2025-09-23T07:06:00,Giáo dục,"<a href=""https://thanhnien.vn/nu-bep-truong-u60-tro-lai-giang-duong-hoc-nghe-nhan-co-hoi-sang-hungary-hoc-tap-185250922221209583.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/22/anh-chup-man-hinh-2025-09-22-luc-221257-17585540102541033994836-0-136-794-1406-crop-17585541775981141200111.png""></a> Ở tuổi 53, khi nhiều người đ&atilde; chọn ổn định với c&ocirc;ng việc quen thuộc, b&agrave; Nguyễn Thị Quế, hiện l&agrave; bếp trưởng tại một nh&agrave; h&agrave;ng ở TP.HCM, quyết định trở lại giảng đường để tiếp tục theo học nghề.",https://thanhnien.vn/nu-bep-truong-u60-tro-lai-giang-duong-hoc-nghe-nhan-co-hoi-sang-hungary-hoc-tap-185250922221209583.htm
01f52b91aec039c9e225181817b8d657,Giữ sự t&ocirc;n nghi&ecirc;m trong gi&aacute;o dục: &#039;S&oacute;ng ngầm&#039; đe dọa c&aacute;i uy của người thầy,2025-09-23T06:06:00,Giáo dục,"<a href=""https://thanhnien.vn/giu-su-ton-nghiem-trong-giao-duc-song-ngam-de-doa-cai-uy-cua-nguoi-thay-185250922231014921.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/22/photo-1758557363706-1758557364345291121962-67-0-1317-2000-crop-1758557374488188526171.jpeg""></a> Khi một gi&aacute;o vi&ecirc;n bị tấn c&ocirc;ng, đặc biệt l&agrave; ngay trong lớp học, bởi ch&iacute;nh học sinh của m&igrave;nh, nơi lẽ ra phải l&agrave; một kh&ocirc;ng gian an to&agrave;n, cho thấy trường học kh&ocirc;ng phải l&agrave; một &#039;ốc đảo&#039;. Tr&aacute;i lại n&oacute; chịu ảnh hưởng ng&agrave;y c&agrave;ng r&otilde; rệt bởi những yếu tố ngo&agrave;i nh&agrave; trường.",https://thanhnien.vn/giu-su-ton-nghiem-trong-giao-duc-song-ngam-de-doa-cai-uy-cua-nguoi-thay-185250922231014921.htm
4234cd737645ec9128a909b6c2b5f7cb,"Học 2 buổi/ng&agrave;y: Sở GD-ĐT TP.HCM y&ecirc;u cầu r&agrave; so&aacute;t, sắp xếp thời kh&oacute;a biểu hợp l&yacute;",2025-09-23T05:50:00,Giáo dục,"<a href=""https://thanhnien.vn/hoc-2-buoi-ngay-so-gd-dt-tphcm-yeu-cau-ra-soat-sap-xep-thoi-khoa-bieu-hop-ly-185250922211625271.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/22/hs-hht-17585497599431196597843-320-0-1920-2560-crop-1758549869215946679483.jpg""></a> Ng&agrave;y 22.9, Sở GD-ĐT TP.HCM th&ocirc;ng b&aacute;o kết luận của Ph&oacute; gi&aacute;m đốc Sở GD-ĐT Nguyễn Bảo Quốc sau 2 buổi họp g&oacute;p &yacute; kế hoạch gi&aacute;o dục nh&agrave; trường năm học 2025 - 2026. Trong đ&oacute;, với những nội dung về tổ chức dạy 2 buổi/ng&agrave;y, c&aacute;c chương tr&igrave;nh nh&agrave; trường&hellip;, Sở GD-ĐT y&ecirc;u cầu c&aacute;c trường phải thực hiện đ&uacute;ng quy định.",https://thanhnien.vn/hoc-2-buoi-ngay-so-gd-dt-tphcm-yeu-cau-ra-soat-sap-xep-thoi-khoa-bieu-hop-ly-185250922211625271.htm
a2abc21900e2df64cef801a51fa4fe6e,C&aacute;c khoản thu đầu năm học: Trường phải giải tr&igrave;nh nếu tăng mức thu,2025-09-23T05:45:00,Giáo dục,"<a href=""https://thanhnien.vn/cac-khoan-thu-dau-nam-hoc-truong-phai-giai-trinh-neu-tang-muc-thu-185250922220114379.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/22/photo-1758553218725-17585532191792016562987-18-0-1268-2000-crop-1758553266817911762297.jpeg""></a> Năm học 2025 - 2026 l&agrave; năm học đầu ti&ecirc;n của TP.HCM sau s&aacute;p nhập v&agrave; gần 3.500 trường thực hiện theo danh mục c&aacute;c khoản thu, c&aacute;c dịch vụ hỗ trợ hoạt động gi&aacute;o dục.",https://thanhnien.vn/cac-khoan-thu-dau-nam-hoc-truong-phai-giai-trinh-neu-tang-muc-thu-185250922220114379.htm
8b52e1d7142559fdca789cbf468dc7ce,C&aacute;c trường nghề tự chủ t&agrave;i ch&iacute;nh kh&ocirc;ng thuộc diện bị sắp xếp,2025-09-22T20:22:00,Giáo dục,"<a href=""https://thanhnien.vn/cac-truong-nghe-tu-chu-tai-chinh-khong-thuoc-dien-bi-sap-xep-185250922194720272.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/22/sap-xep-lai-truong-hoc-17585448394252058473430-0-0-921-1474-crop-1758545033206425924765.jpg""></a> Ch&iacute;nh phủ y&ecirc;u cầu c&aacute;c địa phương sắp xếp cơ sở GD-ĐT để mỗi tỉnh th&agrave;nh c&oacute; kh&ocirc;ng qu&aacute; 3 trường dạy nghề, nhưng trường tự đảm bảo chi thường xuy&ecirc;n th&igrave; kh&ocirc;ng thuộc diện bị sắp xếp.",https://thanhnien.vn/cac-truong-nghe-tu-chu-tai-chinh-khong-thuoc-dien-bi-sap-xep-185250922194720272.htm
68c2eae537ed796c76237c01fbd247c3,TP.HCM: Trường tiểu học Vĩnh T&acirc;n đ&atilde; c&oacute; 100 bộ b&agrave;n ghế mới,2025-09-22T19:00:00,Giáo dục,"<a href=""https://thanhnien.vn/tphcm-truong-tieu-hoc-vinh-tan-da-co-100-bo-ban-ghe-moi-185250922181503694.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/22/anh-5-v-17585395631441412184365-0-0-1125-1800-crop-1758539573913207813952.jpg""></a>  Trường tiểu học Vĩnh T&acirc;n (TP.HCM) sử dụng b&agrave;n ghế cũ, xuống cấp do số lượng học sinh tăng đột biến, Chủ tịch UBND TP.HCM Nguyễn Văn Được đ&atilde; c&oacute; chỉ đạo khẩn v&agrave; ngay trong ng&agrave;y 22.9, trường đ&atilde; tiếp nhận 100 bộ b&agrave;n ghế mới.",https://thanhnien.vn/tphcm-truong-tieu-hoc-vinh-tan-da-co-100-bo-ban-ghe-moi-185250922181503694.htm
dbe30056a0f56946a6ed35351c7228be,"Gi&aacute;o vi&ecirc;n n&oacute;i g&igrave; trước th&ocirc;ng tư mới về kỷ luật, khen thưởng học sinh?",2025-09-22T18:46:00,Giáo dục,"<a href=""https://thanhnien.vn/giao-vien-noi-gi-truoc-thong-tu-moi-ve-ky-luat-khen-thuong-hoc-sinh-185250921081032943.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/9/22/76dbe6c65bc8d19688d9-17585384769971288681888-75-0-1355-2048-crop-17585387419421979740982.jpg""></a> C&aacute;c gi&aacute;o vi&ecirc;n chia sẻ g&oacute;c nh&igrave;n của họ về Th&ocirc;ng tư 19/2025/TT-BGDĐT của Bộ GD-ĐT quy định về khen thưởng v&agrave; kỷ luật học sinh, thay cho Th&ocirc;ng tư số 08/TT từ năm 1988.",https://thanhnien.vn/giao-vien-noi-gi-truoc-thong-tu-moi-ve-ky-luat-khen-thuong-hoc-sinh-185250921081032943.htm
70916f1aa35154b5a758ba59fe31ba45,TP.HCM: Cứu nam thanh ni&ecirc;n bị đột quỵ khi đang chơi đ&aacute; b&oacute;ng,2025-10-16T14:12:00,Sức khỏe,"<a href=""https://thanhnien.vn/tphcm-cuu-nam-thanh-nien-bi-dot-quy-khi-dang-choi-da-bong-18525101612380444.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/16/base64-17605982898521898911054-30-0-1066-1657-crop-17605983031471308104655.jpeg""></a> Trong l&uacute;c đang chơi đ&aacute; b&oacute;ng với bạn tr&ecirc;n s&acirc;n được khoảng 45 ph&uacute;t th&igrave; nam thanh ni&ecirc;n L.Đ.B (30 tuổi, ở Củ Chi, TP.HCM) đột ngột cảm thấy ch&oacute;ng mặt, mất thăng bằng, rồi ng&atilde; gục tr&ecirc;n s&acirc;n trước sự ngỡ ng&agrave;ng của đồng đội.",https://thanhnien.vn/tphcm-cuu-nam-thanh-nien-bi-dot-quy-khi-dang-choi-da-bong-18525101612380444.htm
4d0be8571f54b095e5a44ba7e35bf841,Bệnh viện Đại học Y Dược TP.HCM đạt cột mốc 100 ca TAVI th&agrave;nh c&ocirc;ng,2025-10-16T13:02:00,Sức khỏe,"<a href=""https://thanhnien.vn/benh-vien-dai-hoc-y-duoc-tphcm-dat-cot-moc-100-ca-tavi-thanh-cong-185251016130209676.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/16/gia-gs-ts-bs-truong-quang-binh-pgs-ts-bs-nguyen-hoang-dinh-ts-bs-vu-hoang-vu-ts-bs-cao-dang-khang-1760593080717428109213-214-211-1599-2425-crop-1760594252289527506524.jpg""></a> S&aacute;ng 16.10, Bệnh viện Đại học Y Dược TP.HCM tổ chức lễ kỷ niệm 100 ca thay van động mạch chủ qua ống th&ocirc;ng (TAVI - Transcatheter Aortic Valve Implantation) th&agrave;nh c&ocirc;ng, đ&aacute;nh dấu bước tiến quan trọng trong điều trị bệnh l&yacute; van tim tại Việt Nam.",https://thanhnien.vn/benh-vien-dai-hoc-y-duoc-tphcm-dat-cot-moc-100-ca-tavi-thanh-cong-185251016130209676.htm
e776eda281550ffa1a94f1a5b797a454,Người huyết &aacute;p cao cần ch&uacute; &yacute; g&igrave; để tr&aacute;nh suy thận?,2025-10-16T08:04:00,Sức khỏe,"<a href=""https://thanhnien.vn/nguoi-huyet-ap-cao-can-chu-y-gi-de-tranh-suy-than-185251015134821234.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/1-chuoi-rau-chan-vit-17605108034621479377008-144-85-672-929-crop-17605108247802015108240.png""></a> Khi huyết &aacute;p tăng, &aacute;p lực trong mạch m&aacute;u thận cũng tăng theo. Hệ quả l&agrave;m tổn thương c&aacute;c mạch m&aacute;u cầu thận. Qua thời gian, c&aacute;c tổn thương n&agrave;y khiến thận mất dần chức năng lọc m&aacute;u, dẫn đến suy thận.",https://thanhnien.vn/nguoi-huyet-ap-cao-can-chu-y-gi-de-tranh-suy-than-185251015134821234.htm
9578487a9ea03a20df1d5d49a2e93fc3,Điều trị bệnh trĩ kh&ocirc;ng phẫu thuật,2025-10-16T07:06:00,Sức khỏe,"<a href=""https://thanhnien.vn/dieu-tri-benh-tri-khong-phau-thuat-185251015185357227.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/14a-1760529049519936782549-0-0-1547-2475-crop-17605290593581565560837.jpg""></a> Bệnh trĩ l&agrave; bệnh l&yacute; phổ biến nhưng việc điều trị sai c&aacute;ch, theo những th&ocirc;ng tin lan truyền tr&ecirc;n mạng x&atilde; hội c&oacute; thể dẫn đến những biến chứng nghi&ecirc;m trọng. Đặc biệt, kh&ocirc;ng phải cứ mắc bệnh trĩ l&agrave; cần phẫu thuật cắt trĩ.",https://thanhnien.vn/dieu-tri-benh-tri-khong-phau-thuat-185251015185357227.htm
49c9c66eb72304b833c630cf98ad66a2,Hậu quả trước mắt v&agrave; l&acirc;u d&agrave;i khi uống trực tiếp nước m&aacute;y mỗi ng&agrave;y,2025-10-16T04:10:00,Sức khỏe,"<a href=""https://thanhnien.vn/hau-qua-truoc-mat-va-lau-dai-khi-uong-truc-tiep-nuoc-may-moi-ngay-185251015213151216.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/16/nuoc-may-17605791708541098620485-18-0-798-1248-crop-1760579209999665032332.png""></a> Tưởng chừng sạch v&igrave; trong veo v&agrave; kh&ocirc;ng m&ugrave;i, nước m&aacute;y vẫn c&oacute; thể l&agrave; nguồn g&acirc;y hại &acirc;m thầm cho sức khỏe nếu được d&ugrave;ng để uống trực tiếp mỗi ng&agrave;y.",https://thanhnien.vn/hau-qua-truoc-mat-va-lau-dai-khi-uong-truc-tiep-nuoc-may-moi-ngay-185251015213151216.htm
3cb9dbe34b74cd03da2946d3454a4058,Ng&agrave;y mới với tin tức sức khỏe: L&agrave;m g&igrave; để tr&aacute;nh suy thận?,2025-10-16T00:10:00,Sức khỏe,"<a href=""https://thanhnien.vn/ngay-moi-voi-tin-tuc-suc-khoe-lam-gi-de-tranh-suy-than-1852510152124328.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/chuoi-cam-17605381785851647416355-118-37-828-1173-crop-17605381891271416091921.png""></a>  &#039;Khi huyết &aacute;p tăng, &aacute;p lực trong mạch m&aacute;u thận cũng tăng theo. Hệ quả l&agrave;m tổn thương c&aacute;c mạch m&aacute;u cầu thận&#039;. H&atilde;y bắt đầu ng&agrave;y mới với tin tức sức khỏe để xem th&ecirc;m nội dung b&agrave;i viết n&agrave;y!",https://thanhnien.vn/ngay-moi-voi-tin-tuc-suc-khoe-lam-gi-de-tranh-suy-than-1852510152124328.htm
3d8586df010d644bf7a799a9d245f896,Uống dầu c&aacute; omega-3 mỗi ng&agrave;y: Lưu &yacute; quan trọng từ b&aacute;c sĩ,2025-10-16T00:09:00,Sức khỏe,"<a href=""https://thanhnien.vn/uong-dau-ca-omega-3-moi-ngay-luu-y-quan-trong-tu-bac-si-1852510151722337.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/dau-ca-2-17605234770911833705358-247-160-819-1075-crop-1760523607823930143037.png""></a> B&aacute;c sĩ Erica Park, chuy&ecirc;n về ti&ecirc;u h&oacute;a, gan v&agrave; dinh dưỡng tại Bệnh viện Wexner v&agrave; Trường Y Đại học Bang Ohio (Mỹ), cho biết: Dầu c&aacute; omega-3 l&agrave; chất b&eacute;o thiết yếu, hỗ trợ mọi thứ từ tuần ho&agrave;n m&aacute;u đến chức năng n&atilde;o bộ.",https://thanhnien.vn/uong-dau-ca-omega-3-moi-ngay-luu-y-quan-trong-tu-bac-si-1852510151722337.htm
60089e0d84c1be895eb74f2cd790f4a6,3 h&agrave;nh động thực hiện l&uacute;c đ&oacute;i bụng v&ocirc; t&igrave;nh g&acirc;y hại sức khỏe,2025-10-16T00:08:00,Sức khỏe,"<a href=""https://thanhnien.vn/3-hanh-dong-thuc-hien-luc-doi-bung-vo-tinh-gay-hai-suc-khoe-18525101513572718.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/3-ca-phe-17605108035651133797430-200-218-699-1016-crop-17605113536651579983726.png""></a> Bụng đ&oacute;i l&agrave; trạng th&aacute;i m&agrave; dạ d&agrave;y kh&ocirc;ng c&oacute; thực phẩm b&ecirc;n trong, a x&iacute;t dạ d&agrave;y tăng cao v&agrave; dễ bị căng thẳng. Trong trạng th&aacute;i n&agrave;y, một số h&agrave;nh động c&oacute; thể v&ocirc; t&igrave;nh g&acirc;y phản ứng ti&ecirc;u cực với cơ thể.",https://thanhnien.vn/3-hanh-dong-thuc-hien-luc-doi-bung-vo-tinh-gay-hai-suc-khoe-18525101513572718.htm
c549f9c7c1ea0b866a385c0f12b05d0e,Loại tiếng ồn c&oacute; thể gi&uacute;p ngủ ngon hơn,2025-10-16T00:07:00,Sức khỏe,"<a href=""https://thanhnien.vn/loai-tieng-on-co-the-giup-ngu-ngon-hon-185251015210922565.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/giac-ngu-2-17555384709642066324188-52-0-1652-2560-crop-1760537270432766802809.png""></a> C&oacute; nhiều lựa chọn tiếng ồn hỗ trợ ngủ ngon, nhưng loại tiếng ồn n&agrave;o mới thật sự gi&uacute;p bạn ngủ một mạch đến s&aacute;ng?",https://thanhnien.vn/loai-tieng-on-co-the-giup-ngu-ngon-hon-185251015210922565.htm
2d84cd1b774b3dca78935157e6566380,Đ&agrave; Nẵng c&oacute; dự &aacute;n bệnh viện đa khoa quốc tế hơn 670 tỉ đồng,2025-10-15T17:35:00,Sức khỏe,"<a href=""https://thanhnien.vn/da-nang-co-du-an-benh-vien-da-khoa-quoc-te-hon-670-ti-dong-185251015172205028.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/z7119140331289c36b6a3b6564ef2a0119f2cae83a5487-1760523648289408238496-91-0-891-1280-crop-17605237221071704445437.jpg""></a> Ban Quản l&yacute; c&aacute;c khu kinh tế v&agrave; khu c&ocirc;ng nghiệp Quảng Nam (thuộc UBND TP.Đ&agrave; Nẵng) đ&atilde; chấp thuận chủ trương đầu tư dự &aacute;n bệnh viện đa khoa quốc tế hơn 670 tỉ, quy m&ocirc; 300 giường bệnh.",https://thanhnien.vn/da-nang-co-du-an-benh-vien-da-khoa-quoc-te-hon-670-ti-dong-185251015172205028.htm
e8b222a547e814fe599b3ae301f7b086,"Tốn 65 triệu đồng, mũi hoại tử v&igrave; tin thầy phong thủy đổi vận",2025-10-15T16:09:00,Sức khỏe,"<a href=""https://thanhnien.vn/ton-65-trieu-dong-mui-hoai-tu-vi-tin-thay-phong-thuy-doi-van-185251015114425155.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/base64-17605190727611249311129-0-0-383-612-crop-1760519206840799861420.png""></a> Bệnh nh&acirc;n K. (43 tuổi, ở Lạng Sơn) đến bệnh viện cấp cứu trong t&igrave;nh trạng mũi hoại tử, sưng tấy, đỏ t&iacute;m, v&ugrave;ng sống mũi đ&atilde; bắt đầu c&oacute; dấu hiệu hoại tử, v&ugrave;ng da đen sần s&ugrave;i ăn thủng mũi.",https://thanhnien.vn/ton-65-trieu-dong-mui-hoai-tu-vi-tin-thay-phong-thuy-doi-van-185251015114425155.htm
e30df9f110733b0039727772b20d0a3a,Nghi&ecirc;n cứu: T&igrave;m ra c&aacute;ch điều trị ung thư giai đoạn cuối,2025-10-15T15:45:00,Sức khỏe,"<a href=""https://thanhnien.vn/nghien-cuu-tim-ra-cach-dieu-tri-ung-thu-giai-doan-cuoi-185251015154541865.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/te-bao-ung-thu-1760517671540245612767-89-0-729-1024-crop-17605178692071274679105.jpg""></a> Ung thư giai đoạn cuối thường kh&aacute;ng thuốc v&agrave; trở n&ecirc;n cực kỳ hung h&atilde;n, rất kh&oacute; điều trị.",https://thanhnien.vn/nghien-cuu-tim-ra-cach-dieu-tri-ung-thu-giai-doan-cuoi-185251015154541865.htm
dac9131cc956f4d9b77225946507389d,Cứu cụ &ocirc;ng 72 tuổi bất ngờ ngừng tim tại sảnh bệnh viện,2025-10-15T14:26:00,Sức khỏe,"<a href=""https://thanhnien.vn/cuu-cu-ong-72-tuoi-bat-ngo-ngung-tim-tai-sanh-benh-vien-185251015130321291.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/1000018151-1760507783641402488596-0-0-1080-1728-crop-1760508161002643968735.jpg""></a> Một cụ &ocirc;ng 72 tuổi ở Quảng Trị đưa người nh&agrave; đi kh&aacute;m mắt, bất ngờ ngừng tim tại sảnh bệnh viện đ&atilde; may mắn được cứu sống.",https://thanhnien.vn/cuu-cu-ong-72-tuoi-bat-ngo-ngung-tim-tai-sanh-benh-vien-185251015130321291.htm
44c74c2f7ce302dce146b4e217a49daa,Cứu sống bệnh nh&acirc;n nguy kịch do xuất huyết n&atilde;o k&egrave;m thuy&ecirc;n tắc phổi,2025-10-15T11:57:00,Sức khỏe,"<a href=""https://thanhnien.vn/cuu-song-benh-nhan-nguy-kich-do-xuat-huyet-nao-kem-thuyen-tac-phoi-185251015104716387.htm""><img src=""https://images2.thanhnien.vn/zoom/600_315/528068263637045248/2025/10/15/base64-17605044052321070680310-0-0-1250-2000-crop-1760504423536243785621.jpeg""></a> Nam bệnh nh&acirc;n (58 tuổi, quốc tịch Campuchia) nhập viện trong t&igrave;nh huống &#039;ng&agrave;n c&acirc;n treo sợi t&oacute;c&#039;, xuất huyết n&atilde;o k&egrave;m thuy&ecirc;n tắc phổi cấp - hai t&igrave;nh trạng cấp cứu nguy kịch c&oacute; thể g&acirc;y tử vong chỉ trong v&agrave;i ph&uacute;t nếu kh&ocirc;ng được xử tr&iacute; kịp thời.",https://thanhnien.vn/cuu-song-benh-nhan-nguy-kich-do-xuat-huyet-nao-kem-thuyen-tac-phoi-185251015104716387.htm
